index,Pt1-baseline,Pt2-baseline,Pt3-baseline,Pt4-baseline,Pt5-baseline,Pt6-baseline,Pt8-baseline,Pt9-baseline,Pt10-baseline,Pt15-baseline,Pt16-baseline,Pt17-baseline,Pt18-baseline,Pt19-baseline,Pt20-baseline,Pt23-baseline,Pt24-baseline
MAMDC4,1.88976,0.813571,1.28901,2.173355,0.09320075,0.137306333,0.7695625,5.689315,0.502663,1.406845,0.471276,0.551476667,0.264552,2.85775,0.759737,0.2441825,0.548046
MAML1,7.979565,10.8777,5.792315,11.2589,5.966765,6.04141,9.563485,9.212545,8.574875,7.64592,9.507933333,6.10995,4.62836,7.25865,8.430275,4.616595,14.5201
MAML2,5.252375,4.250655,5.633385,7.997055,2.697285,1.381593333,4.67821,10.1168,3.71712,5.21063,2.020516667,3.318126667,1.37249,4.07234,3.187205,3.52926,3.31327
MAML3,13.015,7.723,1.10902,1.5958,4.517615,5.96912,5.159315,2.469665,3.910335,7.09499,6.095673333,1.902296667,2.14195,9.20504,3.963365,3.192675,3.569135
MAMLD1,10.2584,9.72004,2.327455,4.118935,0.819217,4.906856667,6.627925,0.5119745,6.291265,13.61905,6.748006667,2.360463333,1.81961,2.78965,6.193585,4.17548,2.228935
MAMSTR,0.556061,0.299868,1.0605405,3.67291,1.81865,0.970204667,1.343235,0.9520035,1.82152,0.7522235,2.294993333,0.302216667,3.76838,1.553655,1.82547,4.87046,1.1664985
MAN1A1,3.111435,5.63128,2.49353,13.10465,3.18619,2.366913333,3.16162,2.443965,3.3873,4.25094,5.986963333,17.26273333,2.12734,9.36687,8.59152,3.50194,9.31213
MAN1A2,4.511,6.675025,6.12428,7.09266,1.698605,6.265306667,4.844535,4.209285,1.83549,5.57399,1.74752,7.14363,2.58933,5.18376,10.3968,1.676705,4.38315
MAN1B1,35.3283,21.9061,28.105,31.13685,48.5315,16.8532,19.73775,22.33775,48.46845,22.19095,43.94703333,28.53356667,69.9534,24.56935,25.40065,50.03255,28.29205
MAN1C1,0.9817785,1.80565,4.86555,6.245305,4.052615,0.894631667,5.957925,1.521915,3.292575,4.03039,2.822833333,5.477556667,8.54649,2.87446,11.03395,4.6808,1.79686
MAN2A1,4.983615,4.530355,3.056745,5.96184,2.22358,5.5309,6.58425,4.616585,2.845935,8.858715,3.22573,8.992196667,3.41345,5.577775,7.39594,3.866105,5.306185
MAN2A2,30.96555,27.5126,30.96835,29.69975,30.7566,7.92824,20.07855,48.7284,7.63848,17.31685,15.65563333,10.80306667,37.4359,17.75535,29.69285,11.1256,3.371895
MAN2B1,101.288,84.22645,32.06875,93.0494,172.0375,50.28216667,64.5683,27.3599,113.5165,49.1913,74.961,72.10943333,104.176,64.43515,75.1209,144.057,46.1501
MAN2B2,23.6254,26.31485,5.22466,18.00795,71.9635,18.7126,18.8076,8.365005,24.3946,15.2479,13.2275,16.6665,23.3484,13.1263,16.4946,23.61815,14.44455
MAN2C1,30.9792,25.67875,25.5122,30.4229,20.35655,9.347336667,47.8993,65.8088,18.70105,36.5211,19.8092,17.75626667,39.2398,32.1014,30.87455,26.3312,9.13835
MANBA,4.054845,2.42889,14.83925,7.148035,9.860795,21.55263333,10.77855,10.33735,6.866835,2.876525,9.30232,12.09753333,11.794,6.59526,20.022,17.10335,7.46041
MANBAL,78.06075,64.6682,65.99525,49.1155,135.383,43.4478,61.0077,46.34135,103.174,73.2793,190.261,53.496,24.8425,58.7872,54.0557,65.97615,48.96365
MANEA,7.46922,10.8809,4.441625,5.15623,0.508804,3.04764,3.922105,6.0769,0.4988235,8.71367,1.475526667,6.628803333,1.38159,3.581095,6.66155,1.507145,3.47643
MANEAL,7.846585,22.5517,0.6307465,4.69676,18.81215,0.121843533,1.81433,1.216675,1.792755,14.641,0.455815333,17.09983333,1.54598,4.85105,0.4043305,0.564895,1.19192
MANF,31.5972,49.5941,110.994,102.128,93.3784,88.82653333,79.33905,12.9146,77.7803,36.11675,112.217,112.5516667,96.7765,45.8193,107.208,56.53605,92.7405
MANSC1,3.83758,10.12325,15.22275,13.95945,5.780515,6.54632,10.2685,7.162855,15.0279,2.540955,24.67886667,3.996296667,4.29377,5.887065,24.32895,9.875275,6.66332
MANSC4,0.08925995,0.04569465,0.0188879,0.07188315,0.0995795,0.0,0.0799376,0.02032595,0.0961629,0.0,0.0,0.022277433,0.0,0.04299635,0.0339361,0.0544875,0.0
MAOA,0.0790553,0.10214525,3.47932,0.9392745,1.0084985,0.074497167,2.49813,0.266797,2.11691,0.420695,1.089576,0.699211333,1.82287,0.590654,1.027426,0.185753,1.39193
MAOB,6.198065,0.2892255,6.92909,25.7846,8.832705,0.115230133,1.01855,0.673013,42.4692,41.5955,7.86875,2.823056667,42.0005,0.839153,0.5219075,7.54682,1.30419
MAP10,1.0054865,0.172765,1.17911,1.514645,0.0890029,0.0565359,0.636686,2.548815,0.1971795,2.324345,0.23084,0.592333667,0.130475,0.3694395,0.1734135,0.3093175,0.526332
MAP1A,0.3039145,0.880451,10.11325,1.347325,4.924885,0.636902,1.63251,5.84491,2.131965,0.326223,1.044343,0.489224667,0.822161,1.075745,8.139855,1.7715,1.82712
MAP1B,1.859455,1.30361,14.5579,5.61228,1.66936,2.81394,5.63761,5.088415,6.6845,2.15359,5.254606667,1.001004667,22.3488,4.80091,9.0945,9.087235,7.52676
MAP1LC3A,12.51315,17.07905,28.36685,27.4356,20.5338,2.37491,63.82345,37.2427,45.91745,13.0581,50.29056667,6.360743333,31.9652,10.44885,11.11395,20.91165,22.8199
MAP1LC3B,29.79855,39.2254,40.958,27.4143,33.9617,36.721,30.683,82.81985,49.33355,47.87595,27.05136667,86.11793333,50.2744,44.42005,48.60525,19.30385,65.12915
MAP1LC3B2,0.452463,1.3474735,0.4116945,0.3711795,0.2618445,0.364901333,0.7433695,0.9557525,0.941162,0.1332073,0.470643333,0.452313333,1.10908,0.4458055,1.126557,0.1372451,0.4162455
MAP1LC3C,0.215773,0.161369,0.2866495,0.2523155,3.727365,0.057337333,0.4276245,0.886871,1.76079,0.594186,0.287967,0.470954333,1.64686,0.396603,0.399315,0.5264025,0.3201395
MAP1S,12.95925,17.81335,7.75917,14.859,31.32955,20.8207,11.1291,7.74855,20.4709,8.156,14.95756667,7.876896667,11.2481,11.63575,15.56135,23.418,20.35325
MAP2,5.338395,10.86025,5.842715,4.21861,3.158545,1.421846667,22.2512,36.77035,4.33161,11.38065,2.968726667,8.031583333,6.48291,22.0867,1.766905,3.1435,17.377
MAP2K1,17.72915,18.8183,35.9716,27.6333,21.53545,19.35416667,19.9516,18.6279,18.78755,16.449,35.1855,35.1707,18.8085,19.3688,25.57155,22.0051,18.2942
MAP2K2,56.39615,81.5096,49.0722,66.68605,107.228,64.7511,74.8256,39.7295,140.4505,39.15975,90.1262,69.9779,152.005,58.0854,72.85345,74.582,73.6333
MAP2K3,25.61325,20.5898,41.0494,28.43195,20.2858,46.56156667,25.83115,21.9067,36.39965,13.29735,36.09746667,40.88976667,38.1853,15.77825,38.4788,35.0454,31.0474
MAP2K4,9.85303,8.953875,7.14382,6.604845,3.011545,7.2567,10.8,6.26743,5.18436,131.8805,1.555806667,11.72433333,6.32655,4.73388,4.5355,2.22977,8.69301
MAP2K4P1,0.0140581,0.01191585,0.02160935,0.01128935,0.0,0.0408731,0.02782415,0.07952425,0.01248425,0.152556,0.0,0.069643533,0.0,0.03243845,0.0,0.0141422,0.09138155
MAP2K5,10.98565,12.94245,6.19944,9.186485,14.8967,6.245296667,11.035,13.00665,11.0835,8.889035,17.0031,13.88276667,6.4795,12.7351,7.38722,6.168445,3.80118
MAP2K6,1.919565,0.4758625,0.3835965,0.7244205,4.606395,1.51029,1.65163,0.8929685,3.966355,2.43656,2.64693,4.75031,0.382201,4.669835,1.381115,4.914435,2.1594
MAP2K7,21.64365,14.28205,11.69975,15.0758,20.8101,9.036303333,20.88495,15.33035,18.95045,13.4142,14.56536667,12.76006667,23.8584,12.1145,13.0863,10.533155,20.2436
MAP3K1,10.2333,14.1179,13.40945,13.34845,2.37838,3.2659,10.5484,16.7942,5.043345,15.14555,6.29054,15.51666667,8.79671,8.708535,7.87651,2.5991,10.5895
MAP3K10,7.962235,6.776405,5.140705,6.095795,10.6305,5.260043333,6.30764,2.25555,7.520105,5.47303,7.26141,5.313906667,7.34139,3.537105,7.352175,9.100055,8.06064
MAP3K11,47.00055,36.9917,27.4148,35.5301,103.5015,60.54183333,111.334,74.2618,86.9658,46.14685,32.6592,53.4529,47.2818,27.79485,58.149,65.9802,57.1407
MAP3K12,10.91585,5.349125,10.5293,11.51825,11.557,10.59086667,13.46865,19.6226,7.19901,3.588595,13.57843333,6.303226667,12.325,6.38418,21.343,12.09215,5.17484
MAP3K13,7.704695,22.0377,14.97155,19.8079,17.5478,9.28043,13.9167,9.53903,17.16475,18.4962,29.94306667,19.6331,21.2787,16.94455,19.096,13.39655,23.76565
MAP3K14,5.566395,6.74084,2.189335,5.00331,5.097595,2.46586,5.886225,4.000365,6.78881,5.45804,2.581126667,8.55856,3.87844,6.984,2.36836,5.38757,1.8468
MAP3K15,1.84603,1.610035,0.8841925,0.477839,0.4242295,0.518944333,0.82208,0.8893445,0.3639455,1.09409,1.279383333,1.269753333,0.565846,0.8219465,0.9747895,0.3693335,0.08033835
MAP3K19,0.01778825,0.0084023,0.02011185,0.0,0.0,0.0035165,0.02300015,0.0,0.00914715,0.02545515,0.0,0.0,0.0,0.00467868,0.0,0.0,0.0
MAP3K2,4.895165,4.482995,7.038155,6.68646,1.39633,3.45868,5.695625,6.23127,1.46183,9.406565,1.980346667,6.955916667,2.40639,5.44346,6.53253,1.85249,5.569065
MAP3K3,29.975,24.3865,8.924285,10.266,12.05265,4.365176667,10.4912,6.347395,8.349895,23.20135,14.75536667,21.6022,23.4278,12.34935,12.60595,10.4709,8.81121
MAP3K4,5.34524,5.044005,4.751835,7.291935,1.66538,3.063483333,4.46156,10.67465,1.989825,3.650975,6.909743333,2.656696667,1.67554,2.47792,4.196355,1.637865,3.23041
MAP3K5,1.15243,1.560615,3.58609,4.717055,1.082095,6.66694,3.664105,2.18445,1.766995,1.4817,1.41647,4.107683333,4.80207,3.1126,5.90222,2.33594,2.265915
MAP3K6,8.749335,12.8056,12.78135,19.7397,29.8789,11.33063333,23.6091,5.677995,34.2222,10.039595,12.63433333,4.908983333,14.6986,8.877785,23.43315,16.35825,12.1676
MAP3K7,12.7992,24.7839,9.253625,8.5902,2.70329,12.19683333,11.0225,20.0428,3.23845,15.1899,6.982536667,10.62216667,4.83321,6.399315,14.8656,4.256035,14.99765
MAP3K7CL,1.835255,1.067845,3.417215,3.393765,1.17849,0.790028333,1.496685,1.0888945,1.307875,0.874286,1.29151,2.289456667,1.36478,2.180625,6.129235,0.6813355,3.15628
MAP3K8,0.9969835,1.58535,1.691265,4.05298,0.4446865,0.453043667,3.21946,0.4438605,1.38333,2.19933,1.466313333,6.423793333,1.89988,2.513475,2.970695,0.182288,0.881323
MAP3K9,0.666701,0.999196,0.936866,0.381336,2.078195,0.0765884,2.70643,0.4871185,0.93162,0.7326645,1.461276667,0.112965,0.607545,0.388081,0.0463198,1.277515,0.162185
MAP4,53.0976,93.44495,32.8449,39.4413,79.87175,40.78193333,50.3961,30.5495,82.74135,41.5634,62.878,25.25213333,22.3312,50.6959,49.91115,54.62045,62.69905
MAP4K1,1.149185,2.45248,0.801427,3.68911,2.07613,0.382138667,3.34039,0.811746,4.114115,2.81978,3.178083333,15.82193333,3.90519,4.52335,0.5474905,4.67528,0.4809785
MAP4K2,2.1521,4.38839,5.746815,4.749565,5.046975,3.574323333,7.58878,3.425185,11.24005,2.91993,2.618653333,5.632246667,5.06146,4.76263,9.061175,9.51378,11.83885
MAP4K3,8.8729,7.701755,8.809715,5.60353,1.72449,12.113,6.322865,4.90278,1.829035,9.307555,2.795013333,11.50546667,3.7315,7.47616,8.995875,2.060215,7.903455
MAP4K4,27.035,47.18925,36.78325,36.2803,27.12035,20.59163333,33.9961,60.99365,26.9094,38.75315,26.00003333,16.8464,36.7502,28.86355,46.26785,14.57455,49.20895
MAP4K5,23.21175,22.1577,16.77755,9.86753,5.34253,14.54663333,10.1901,17.13985,4.429825,20.6621,8.89657,4.47692,5.33273,18.38185,13.81275,3.76056,5.901025
MAP6,0.308283,0.0747943,0.8123705,0.9324735,0.3655685,0.0962623,0.3464605,0.4097145,4.910495,0.9550675,0.1427727,0.675424667,2.20292,0.243669,0.050166,0.1260715,0.186273
MAP6D1,0.6266455,0.87149,6.282285,1.08636,1.44684,0.282134667,2.85754,1.89958,6.73146,0.538926,1.208786667,0.992799,2.70175,0.7768365,3.623695,0.4776125,0.9111725
MAP7,0.344744,0.235221,2.69612,1.661595,0.8396275,5.041333333,9.47897,0.183772,5.332355,1.10856,0.58993,0.759522,0.608024,1.155155,0.350389,1.81536,0.597071
MAP7D1,22.4041,39.23475,31.5459,34.70515,65.3795,38.0166,60.16545,20.91375,68.0316,23.0203,46.00506667,35.84073333,45.4388,36.4257,52.2729,72.76295,48.2592
MAP7D2,1.42627,0.02205365,1.87679,0.391764,0.07590965,0.202878667,1.023309,0.575442,0.1662625,0.2415735,0.338557667,0.0917033,0.635591,0.01866805,0.02392875,0.146975,3.86215
MAP7D3,2.66976,2.92305,8.43921,2.772165,2.12446,4.85438,1.35865,3.094165,1.865175,4.37696,4.495253333,4.97371,2.8195,2.092715,5.445315,3.17711,3.767645
MAP9,2.16422,0.1471645,0.2800485,1.921125,0.311256,0.083063067,2.10341,4.773965,0.4447115,0.34126,0.128903,3.31867,0.921013,2.451535,0.508395,0.05645625,4.45438
MAPK1,74.88805,60.68385,49.31605,30.2691,19.7021,22.4508,25.446,23.77595,23.4771,61.7079,32.05933333,33.61186667,30.0892,26.9347,49.07465,26.31575,27.8056
MAPK10,0.2105935,0.127702,0.09488245,0.189862,0.3495765,0.439204667,3.403265,1.894565,0.2003865,0.2103955,0.095514767,0.224570667,0.352312,0.47111,0.1941515,0.0483046,0.8254225
MAPK11,2.198395,13.22025,12.3967,16.1819,7.39495,9.241896667,11.6203,26.6915,8.10076,4.77484,3.063466667,8.160153333,18.824,5.98908,9.544375,2.29807,7.329285
MAPK12,8.940565,9.717715,18.79415,12.77935,4.152115,0.865678,4.94193,91.66625,6.95916,4.655435,0.746429333,4.369036667,30.9705,2.70338,2.574595,1.467155,9.36172
MAPK13,0.822556,0.7841495,3.43486,3.66727,3.915345,0.814498333,11.1,0.5398785,12.41495,1.106415,1.82113,3.467736667,0.682502,2.1217,1.743705,2.22622,1.31119
MAPK14,18.4301,31.54375,13.08415,15.07195,8.18558,9.889026667,27.08915,16.65925,12.8416,22.68735,16.21206667,40.5479,14.6877,21.28055,13.54375,8.077305,14.87205
MAPK15,0.5543895,0.01863615,0.409534,0.299482,0.294342,0.810726667,0.3607955,17.0898,0.2524355,0.0190326,0.0,0.036410067,0.15096,0.6063235,0.229839,0.1185765,0.857576
MAPK1IP1L,16.15675,17.4166,15.47355,11.5264,31.21595,16.406,13.7483,15.8051,12.7735,14.36755,22.29866667,10.98653333,11.9976,14.5991,14.02835,13.6006,9.16616
MAPK3,13.87205,34.298,21.2555,33.0923,70.5178,21.7837,34.1597,29.29265,59.662,18.99685,38.28,35.101,60.41,24.7468,28.5297,57.3489,27.6627
MAPK4,0.03780815,3.215355,0.11213825,1.657045,0.04503205,15.46756667,5.576085,0.05099465,0.539118,1.27109,5.887513333,0.011829933,1.31933,9.66464,0.0077496,3.621465,0.242303
MAPK6,19.78115,16.2485,23.0762,20.0279,3.04002,11.49983333,17.5242,22.69125,4.622485,9.89837,8.239746667,30.13083333,6.49911,15.7221,17.9268,2.28288,14.26925
MAPK7,8.93526,7.774465,9.312595,7.669295,16.082,7.319433333,11.28595,6.464415,11.8338,9.46299,11.6578,6.310333333,10.2263,5.213955,8.71299,15.62175,13.6753
MAPK8,4.54716,2.616435,6.732125,5.00336,1.08087,3.432983333,3.269445,6.33615,1.29967,7.26994,1.918153333,3.589896667,1.49252,3.78107,7.733455,1.139815,3.8882
MAPK8IP1,0.647379,0.730777,6.03395,5.66865,3.656965,2.636683333,1.4915,10.28211,2.243275,1.572735,0.805600667,2.223743333,1.378,1.26572,1.57362,0.485104,2.82226
MAPK8IP2,1.818475,55.36375,10.3635,2.01859,0.2039225,0.223314667,1.79876,0.920875,3.05049,1.40938,11.00633333,3.380536667,7.88104,3.86026,0.1915655,5.40587,5.34838
MAPK8IP3,12.54545,7.122715,21.33635,10.66035,4.63304,4.53832,35.7058,77.9592,4.875175,14.48535,2.851093333,4.091663333,12.3222,5.73995,10.4268,2.924015,2.53584
MAPK9,5.71941,10.78295,6.37005,8.237085,3.369105,4.22267,7.09164,5.91255,5.37258,12.6375,5.124916667,12.95106667,2.35524,7.330175,7.60713,2.04595,14.4416
MAPKAP1,33.3528,27.74655,25.77915,26.50435,22.48285,14.8025,18.6414,17.53075,34.0062,35.0044,48.84263333,46.51693333,18.1905,41.73155,20.70195,31.3392,39.34235
MAPKAPK2,84.3539,33.91065,19.68895,35.594,51.77955,37.6823,35.27085,48.37705,47.9212,21.20575,50.74536667,53.57103333,36.1778,32.3636,32.73705,57.8426,48.79455
MAPKAPK3,10.7227,23.278,17.97755,12.7116,44.5062,32.88196667,32.8115,9.54732,48.62835,19.52335,15.33176667,30.4698,6.06246,22.52965,30.3631,32.8699,22.7498
MAPKAPK5,11.7934,10.2578,14.92705,10.9194,7.758865,12.319,10.03635,18.54925,8.834575,6.15291,13.1813,16.61203333,6.28657,11.6575,13.52335,5.41936,16.7726
MAPKBP1,15.80715,1.809785,7.67289,5.10459,6.609235,5.050456667,7.33093,6.55963,5.582555,6.32248,6.458913333,3.353466667,4.21254,6.865285,6.566035,5.445475,4.083575
MAPRE1,66.6689,88.2958,102.7075,61.17175,76.06515,45.19073333,51.3261,51.12735,59.3014,86.06325,167.846,136.63,31.1767,72.07405,71.1112,81.2689,71.9906
MAPRE2,26.0345,29.2943,9.30176,10.2118,13.80075,8.855033333,22.54355,29.11305,16.418,27.31345,21.5763,41.7375,6.51007,20.67235,32.4396,21.7533,19.7527
MAPRE3,2.70587,13.6375,11.1732,12.4784,10.59465,5.49533,11.97925,10.472,12.5407,5.822065,8.757953333,10.66203333,25.6577,6.780985,2.13298,10.50495,14.68465
MAPT,0.169449,0.134126,0.02406485,0.09212225,0.0950331,0.101010467,0.4877135,0.037489,0.2465605,0.0964929,0.032011367,0.069468167,0.171777,0.2147275,0.0256067,0.1566025,0.300422
MARC1,0.497794,0.2428825,0.3315755,0.508188,0.287213,0.122600833,0.8066675,5.02711,0.9070685,0.825395,4.446796667,0.803323,4.84111,2.318965,0.13373655,2.990275,0.1686645
MARC2,1.776735,0.863378,0.5837685,2.05955,0.698779,0.542950667,4.32695,2.03168,3.4669,14.2291,3.067183333,5.9134,2.25686,1.08288,0.757756,0.4873995,0.540317
MARCH1,3.247735,2.62273,1.47689,4.531005,0.718683,1.588036667,1.786095,4.106935,0.4084975,5.332155,0.671309667,12.8389,0.506834,4.78282,2.50926,1.85432,4.095895
MARCH10,0.0945171,0.00436231,0.06407025,0.3649955,0.0068893,0.044776733,0.011443745,0.04762975,0.03475185,0.0541239,0.027136333,0.006322667,0.15447,0.02956525,0.0782693,0.004304665,0.01053115
MARCH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04084385,0.0,0.0,0.0,0.0,0.0,0.0,0.0231866,0.0419141,0.10580665
MARCH2,12.30235,16.89155,9.504585,19.5075,49.8613,12.12033333,19.0694,5.81879,43.25435,11.48045,17.73383333,26.27216667,32.0588,17.63395,15.31425,21.5825,13.54615
MARCH3,0.289725,0.2861345,1.763945,3.191415,0.997278,0.191430333,6.171635,1.60498,3.737295,2.706015,0.910708333,2.505103333,12.7563,1.788245,0.338334,0.729944,0.381774
MARCH4,0.02340575,0.030139525,0.0462492,0.0246785,0.0371583,0.032164433,0.05118895,0.00997899,0.06527765,0.00708405,0.025813467,0.010036,0.0,0.0788735,0.00577455,0.00361161,0.1642935
MARCH5,6.79245,8.219435,7.06765,7.05638,3.760305,9.190333333,6.09513,9.17384,4.420335,7.99661,5.301723333,9.647766667,4.09009,6.60993,6.96115,3.640485,12.2109
MARCH6,11.1727,20.4473,22.8613,13.06395,10.41535,15.47913333,12.2244,19.8807,10.2718,20.0997,10.16978,11.59263333,10.4417,13.62095,15.4356,9.376935,13.6829
MARCH7,16.74235,19.19275,28.7047,23.95365,3.388445,15.49563333,23.29,40.81865,7.5152,24.515,6.927873333,29.51923333,10.7525,17.82795,24.1367,6.75571,20.86725
MARCH8,6.797925,5.74463,2.694835,3.40166,3.05451,3.462706667,3.04877,3.94177,4.92584,5.609505,5.884826667,5.431446667,4.2744,6.46774,2.603265,3.281425,4.387065
MARCH9,2.63319,5.114635,2.835425,4.153775,5.51995,4.872786667,3.156075,6.355685,7.515235,4.3304,5.589576667,7.359253333,5.57918,3.947235,9.326455,3.897935,3.859785
MARCKS,39.972,67.7635,13.5509,37.22275,55.7803,56.28716667,47.7626,48.64045,38.7119,73.31595,56.99786667,71.93163333,16.5762,64.5786,46.10495,56.2572,102.704
MARCKSL1,157.1845,560.667,121.2585,226.2725,411.828,100.3584,274.643,273.6945,313.558,196.85,249.8343333,368.322,320.875,116.66,353.579,150.97,388.0375
MARCO,0.142503,0.3526445,3.400555,33.4772,23.5456,0.032250067,3.962205,0.307045,1.986285,0.4595005,3.737316667,86.44106667,0.451685,13.83355,17.21045,25.11575,2.319705
MARK1,2.495355,2.235375,0.5102725,1.278225,1.316,0.128962333,4.754875,2.395285,2.13012,4.304695,1.972246667,1.809016667,0.707112,0.4291135,0.2628555,2.914235,8.689665
MARK2,9.138855,9.44417,8.79042,10.428,17.11415,9.037733333,14.3887,10.40925,13.5322,8.301945,6.17668,11.3683,6.69504,9.52806,14.4404,12.76525,13.48485
MARK3,22.2143,19.4268,23.39975,13.8925,10.95465,18.7327,23.45075,19.391,13.83555,18.1535,17.3323,16.88586667,22.5187,15.0405,18.2522,9.225305,11.2099
MARK4,7.910845,6.958005,3.91821,5.60786,8.939315,5.8442,5.72703,5.959615,6.969285,5.963005,10.32773333,4.980146667,8.39022,7.595085,5.28823,11.49585,11.68015
MARS,29.89145,42.8041,48.65865,28.57295,45.9408,66.8203,40.1107,39.6046,37.48385,23.2307,54.21316667,47.51823333,33.0307,32.7418,55.9685,46.3125,57.03115
MARS2,6.794045,3.82704,5.19326,3.97967,4.000145,5.998763333,4.448105,7.834025,2.717025,4.9117,5.850196667,8.166336667,3.30602,3.998205,6.407775,4.20473,9.91824
MARVELD1,18.0616,32.3725,36.3917,55.7707,51.1547,51.6774,11.82445,43.38145,41.2637,8.65055,67.79113333,22.3207,45.8972,14.58435,40.9614,57.54605,51.91075
MARVELD2,0.00857945,0.0072487,0.5366905,0.3329415,0.1389698,0.013311267,0.661589,0.1760705,0.8293065,0.04208725,0.024061767,0.162843333,0.0,0.4986785,0.0902421,0.10423125,0.1444185
MARVELD3,0.01430675,0.1410285,0.583024,1.824705,0.05089025,0.0236504,0.533354,1.0509455,1.37561,0.0233665,0.014063833,0.0351427,2.85565,0.0283852,0.02986745,1.8879784,0.6575315
MAS1,0.0212329,0.0,0.0,0.01661705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821213
MAS1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASP1,0.04555965,0.1123882,0.2441465,9.144215,1.838405,0.138112333,0.786001,0.03622315,1.7424,0.0444965,0.0600644,0.019094967,0.630792,0.233684,0.474135,0.039268,0.0259321
MASP2,0.954788,1.067815,0.6040025,0.405271,0.0272811,0.153796333,1.548265,0.616296,0.0558261,1.3155,0.0,0.140227333,0.232383,0.3292935,0.440021,0.0624144,0.14902
MAST1,0.0646697,0.03065845,0.250217,0.22815,0.499902,0.749065667,0.2935935,1.235165,0.471148,0.06121365,0.53101,0.074151967,0.0908559,0.350808,3.042635,0.1440565,0.361532
MAST2,17.61105,11.11615,11.8832,7.688645,13.35735,10.42496667,13.8489,14.1734,9.23901,11.4219,4.763186667,5.877243333,11.1954,5.57266,9.20278,6.64136,8.637935
MAST3,3.115585,2.65428,2.203405,3.436195,4.570805,2.99052,4.89305,2.8003,3.843285,3.42763,3.04583,1.650903333,4.29757,2.00424,3.833035,5.437055,4.30893
MAST4,2.82499,0.499623,2.1241,2.554285,1.52335,0.539625,7.098155,0.8354975,5.12755,3.13003,0.507067,0.448502667,1.60208,2.265295,0.7802455,0.7428085,1.469195
MASTL,2.38441,3.289425,5.79073,5.45421,1.401765,4.241246667,3.782045,5.758165,2.56967,2.380115,3.735686667,4.676816667,3.00567,3.893185,9.23323,1.13907,3.201775
MAT1A,0.0331175,5.535765,1.11111,0.551477,7.262895,1.365096667,2.452095,0.165047,0.7087355,0.8361765,0.079302033,0.858474333,0.558153,0.2269755,0.082385,0.161351,0.0221276
MAT2A,146.787,103.2935,113.521,85.29555,35.29275,77.64576667,97.24065,100.7823,40.2363,171.7605,83.57883333,107.1043333,51.7475,93.0116,72.84465,42.4237,201.718
MAT2B,31.3268,28.2127,21.11435,32.507,10.19649,28.18923333,23.4111,22.4205,21.9517,43.8526,30.17393333,81.06046667,7.6298,32.9864,31.1772,20.80055,44.8741
MATK,0.5005585,1.209435,0.811063,1.90458,1.40309,0.389519667,1.144989,0.5185405,2.056055,0.449352,1.929513333,4.800656667,1.92898,3.602485,1.1027795,6.91156,3.582945
MATN1,0.036448,0.0543582,0.261388,0.31393,0.0500121,0.049944433,0.1264455,0.25563,0.0687885,0.1163025,0.090908633,0.0329972,0.145423,0.015098845,0.12259835,0.0253688,0.0724716
MATN2,4.52237,4.369495,6.87431,6.933025,18.05565,0.501461667,3.783285,21.79545,13.88425,4.493145,9.520243333,9.39869,191.321,12.76215,32.6131,12.7071,0.445162
MATN3,0.205217,0.8080365,4.517215,0.621883,0.566874,0.609012667,0.4237915,0.439822,0.397296,0.722515,2.52611,0.283217667,0.974717,1.33763,0.373303,0.0291266,4.18693
MATN4,0.5220375,0.440687,0.140367,0.1916505,0.7549875,0.234401,0.17562,0.225862,0.311381,0.1563369,0.329381667,0.0908495,0.111504,0.06223635,0.0155207,0.0197834,0.174176
